ağzımı	O	tr
açmadım	O	tr
.	O	tr

Poşetin	O	tr
içindeki	O	tr
erimiş	O	tr
buzları	O	tr
yere	O	tr
damlata	O	tr
damlata	O	tr
buraya	O	tr
kadar	O	tr
taşımış	O	tr
.	O	tr

Bu	O	tr
ele	O	tr
başka	O	tr
oyuncu	O	tr
almaya	O	tr
hiç	O	tr
gerek	O	tr
yok	O	tr
bence	O	tr
.	O	tr

suyun	O	tr
üstüne	O	tr
koyduğu	O	tr
yaprakları	O	tr
aldı	O	tr

Raporda	O	tr
önemli	O	tr
gördüğünüz	O	tr
yerlerin	O	tr
altını	O	tr
kırmızı	O	tr
kalemle	O	tr
çizmekten	O	tr
çekinmeyin	O	tr
.	O	tr

Yoldan	O	tr
geldiği	O	tr
zaman	O	tr
kazandığı	O	tr
yarışın	O	tr
farkında	O	tr
değildi	O	tr
.	O	tr

Denize	O	tr
ulaşmak	O	tr
için	O	tr
tüm	O	tr
su	O	tr
kaplumbağaları	O	tr
üst	O	tr
üste	O	tr
çıkıyordu	O	tr
.	O	tr

Başının	O	tr
ağrısı	O	tr
geçti	O	tr
mi	O	tr
?	O	tr

Zamanla	O	tr
kazandığım	O	tr
paranın	O	tr
hiçbir	O	tr
öneminin	O	tr
olmadığını	O	tr
anladım	O	tr

Sıkı	B-IDIOM	tr
durmak	I-IDIOM	tr

Sokağın	O	tr
sonunda	O	tr
elini	B-IDIOM	tr
açarak	I-IDIOM	tr
oturuyordu	O	tr

Üst	O	tr
üste	O	tr
2	O	tr
tane	O	tr
araba	O	tr
aldı	O	tr

Üzerinde	B-IDIOM	tr
durulacak	I-IDIOM	tr
bir	O	tr
konu	O	tr
olarak	O	tr
görmüyorum	O	tr
.	O	tr

Başından	O	tr
beri	O	tr
karşı	B-IDIOM	tr
çıktığın	I-IDIOM	tr
fikri	O	tr
şimdi	O	tr
savunmak	O	tr
da	O	tr
nereden	O	tr
çöktü	O	tr
?	O	tr

Ayva	O	tr
yemeklerde	O	tr
sık	O	tr
kullanılan	O	tr
bir	O	tr
meyve	O	tr
değildir	O	tr
,	O	tr
ama	O	tr
tatlısı	O	tr
güzel	O	tr
olur	O	tr
.	O	tr

Boyayı	O	tr
biraz	O	tr
daha	O	tr
ileri	O	tr
sürmen	O	tr
gerekiyor	O	tr
.	O	tr

GS	O	tr
yönetiminde	O	tr
bana	O	tr
yer	B-IDIOM	tr
vermediler	I-IDIOM	tr
.	O	tr

Ay'dan	O	tr
yer	O	tr
almış	O	tr
diyorlar	O	tr
.	O	tr

Tuzluğu	O	tr
tam	O	tr
da	O	tr
masanın	O	tr
ortasına	O	tr
koydu	O	tr
.	O	tr

Elimi	O	tr
açarsam	O	tr
kuş	O	tr
kaçıp	O	tr
gider	O	tr
.	O	tr

Bastıkları	O	tr
parmaklarıyla	O	tr
yerleştirdi	O	tr

Yufkayı	O	tr
kendi	O	tr
elleriyle	O	tr
açtı	O	tr
.	O	tr

Zanlının	O	tr
otobüste	O	tr
olduğunu	O	tr
tespit	O	tr
eden	O	tr
polis	O	tr
kuvvetleri	O	tr
araçlarını	O	tr
otobüsün	O	tr
önüne	O	tr
doğru	O	tr
son	O	tr
sürat	O	tr
sürdü	O	tr
.	O	tr

Yaralı	O	tr
elinin	O	tr
fonksiyonunu	O	tr
kaybetmemek	O	tr
için	O	tr
açma	O	tr
kapama	O	tr
hareketleri	O	tr
yapıyordu	O	tr
.	O	tr

Altını	B-IDIOM	tr
çize	I-IDIOM	tr
çize	O	tr
söylüyorum	O	tr
Eninde	O	tr
sonunda	O	tr
sen	O	tr
de	O	tr
geleceksin	O	tr
.	O	tr

sıkı	O	tr
çalış	O	tr
,	O	tr
öyle	O	tr
tembel	O	tr
durma	O	tr

Basamak	B-IDIOM	tr
yapılmaktan	I-IDIOM	tr
kim	O	tr
hoşlanır	O	tr

Yazıcıdan	O	tr
çıkan	O	tr
kağıdı	O	tr
karşı	O	tr
cama	O	tr
yapıştırıver	O	tr
.	O	tr

Beni	O	tr
mutlu	O	tr
eden	O	tr
insanlara	O	tr
ağırlık	B-IDIOM	tr
vermeye	I-IDIOM	tr
başladım	O	tr

Altını	O	tr
çizdiğimiz	O	tr
yerleri	O	tr
defterlerinize	O	tr
yazınız	O	tr
.	O	tr

Ayda	O	tr
yürümek	O	tr
tarihte	O	tr
iz	B-IDIOM	tr
bırakan	I-IDIOM	tr
insanlık	O	tr
başarılarından	O	tr
biridir	O	tr
.	O	tr

Tut	O	tr
ki	O	tr
nabza	O	tr
göre	O	tr
şerbet	O	tr
veriyor	O	tr
,	O	tr
ne	O	tr
yapabilirsin	O	tr
?	O	tr

Ne	O	tr
zaman	O	tr
öldürdüğünü	O	tr
itiraf	O	tr
etmiş	O	tr
mi	O	tr
?	O	tr

İşler	O	tr
sıkışınca	O	tr
üstünden	B-IDIOM	tr
atmada	I-IDIOM	tr
üstüne	O	tr
yok	O	tr
!	O	tr

Yer	B-IDIOM	tr
verdiğin	I-IDIOM	tr
hususlara	O	tr
katılmakla	O	tr
birlikte	O	tr
,	O	tr
bazılarının	O	tr
tartışmaya	O	tr
açık	O	tr
olduğunu	O	tr
söyleyebilirim	O	tr
.	O	tr

Üstüme	B-IDIOM	tr
aldığım	I-IDIOM	tr
iş	O	tr
yükleri	O	tr
fazla	O	tr
gelmeye	O	tr
başladı	O	tr
.	O	tr

Yönetim	O	tr
kendince	O	tr
olumlu	O	tr
bir	O	tr
hamle	O	tr
yaptı	O	tr
ve	O	tr
bir	O	tr
basamak	O	tr
yukarıya	O	tr
taşıdı	O	tr
Bursaspor	O	tr
'	O	tr
u	O	tr
.	O	tr

Parmak	O	tr
bastığın	O	tr
nokta	O	tr
benim	O	tr

Baş	O	tr
ağrısından	O	tr
gözlerini	O	tr
açamadığı	O	tr
için	O	tr
yummaya	O	tr
devam	O	tr
etti	O	tr
.	O	tr

Matematik	O	tr
çalışmaya	O	tr
ağırlık	B-IDIOM	tr
verdim	I-IDIOM	tr

Google	O	tr
hesabını	O	tr
bana	O	tr
verir	O	tr
misin	O	tr
?	O	tr

üst	O	tr
üste	O	tr
çıkıp	O	tr
izdiham	O	tr
yaratıyorlardı	O	tr

Hâlâ	O	tr
zaman	B-IDIOM	tr
kazanmaya	I-IDIOM	tr
devam	O	tr
edebilirsin	O	tr
!	O	tr

Bu	O	tr
olay	O	tr
meydana	B-IDIOM	tr
nasıl	O	tr
gelmiş	I-IDIOM	tr
kimse	O	tr
bilmiyor	O	tr
mu	O	tr
?	O	tr

O	O	tr
sandalyenin	O	tr
üstüne	O	tr
çıkmamanı	O	tr
defalarca	O	tr
söyledim	O	tr

Kaç	O	tr
tabak	O	tr
yemek	O	tr
döküldü	O	tr
sayamadım	O	tr
.	O	tr

Dünyadaki	O	tr
bu	O	tr
ekonomik	O	tr
gidişat	O	tr
ile	O	tr
ilk	O	tr
üçte	O	tr
yer	B-IDIOM	tr
mi	O	tr
alırız	I-IDIOM	tr
yoksa	O	tr
ayvayı	O	tr
mı	O	tr
yeriz	O	tr
göreceğiz	O	tr
.	O	tr

üst	O	tr
üste	O	tr
çıkmadan	O	tr
doğru	O	tr
düzgün	O	tr
durun	O	tr

SIkı	B-IDIOM	tr
durarak	I-IDIOM	tr
söylemelisin	O	tr
,	O	tr
Harry	O	tr
.	O	tr

Gazoz	O	tr
kapağını	O	tr
eliyle	O	tr
açmaya	O	tr
çalışsa	O	tr
da	O	tr
başarılı	O	tr
olamadı	O	tr
.	O	tr

Ben	O	tr
sana	O	tr
hesap	B-IDIOM	tr
mı	O	tr
vermek	I-IDIOM	tr
zorundayım	O	tr
,	O	tr
hayır	O	tr
değilim	O	tr
.	O	tr

Yaşlı	O	tr
köpeğin	O	tr
hastalandığını	O	tr
duyunca	O	tr
içim	B-IDIOM	tr
eridi	I-IDIOM	tr

Konunun	O	tr
özetini	O	tr
çıkardı	O	tr
,	O	tr
önemli	O	tr
noktaların	O	tr
altını	B-IDIOM	tr
çizdi	I-IDIOM	tr
.	O	tr

Partiye	O	tr
gelen	O	tr
kız	O	tr
kendini	O	tr
meydana	O	tr
atıverdi	O	tr
.	O	tr

Bu	O	tr
konunun	O	tr
üzerinde	B-IDIOM	tr
durmak	I-IDIOM	tr
faydalı	O	tr
olacaktır	O	tr

Saydığı	O	tr
kartların	O	tr
üzerine	O	tr
su	O	tr
döktü	O	tr
.	O	tr

Buraların	O	tr
tadı	O	tr
kalmadı	O	tr
artık	O	tr
,	O	tr
ofisten	O	tr
çıktığında	O	tr
karşıya	O	tr
geçelim	O	tr
.	O	tr

El	O	tr
mi	O	tr
yaman	O	tr
bey	O	tr
mi	O	tr
yaman	O	tr
aç	O	tr
bakalım	O	tr
kapıyı	O	tr
.	O	tr

bu	O	tr
süreçte	O	tr
rol	B-IDIOM	tr
oynayan	I-IDIOM	tr
faktörler	O	tr
daha	O	tr
bilinçli	O	tr
bir	O	tr
öğretim	O	tr
doğrultusunda	O	tr
değerlendirilebilir	O	tr
.	O	tr

Sıkı	B-IDIOM	tr
dur	I-IDIOM	tr
yapay	O	tr
zeka	O	tr
.	O	tr

El	O	tr
derdinden	O	tr
elaleme	O	tr
elimi	B-IDIOM	tr
açtım	I-IDIOM	tr
.	O	tr

Her	O	tr
yaz	O	tr
zamanı	O	tr
kazandığım	O	tr
parayi	O	tr
harcarım	O	tr
.	O	tr

Tedaviye	O	tr
karşı	B-IDIOM	tr
çıkarsan	I-IDIOM	tr
nasıl	O	tr
iyileşebilirsin	O	tr
?	O	tr

Son	O	tr
dönemde	O	tr
aşıya	O	tr
karşı	B-IDIOM	tr
çıkanların	I-IDIOM	tr
sayısı	O	tr
artıyor	O	tr

İşte	O	tr
şimdi	O	tr
hesap	B-IDIOM	tr
vereceksin	I-IDIOM	tr
!	O	tr

İlk	O	tr
beşte	O	tr
yer	B-IDIOM	tr
alamayınca	I-IDIOM	tr
daha	O	tr
hırslı	O	tr
çalışmaya	O	tr
başladım	O	tr
.	O	tr

Mühendislik	O	tr
dallarını	O	tr
seçecek	O	tr
öğrencilerin	O	tr
fen	O	tr
derslerine	O	tr
ağırlık	B-IDIOM	tr
vermeleri	I-IDIOM	tr
önerildi	O	tr
.	O	tr

İlerideki	O	tr
sürücüler	O	tr
kazaya	O	tr
sebep	O	tr
oldular	O	tr
.	O	tr

Dodiom	O	tr
için	O	tr
nlp	O	tr
camiası	O	tr
kollarını	B-IDIOM	tr
sıvadı	I-IDIOM	tr
çalışmalara	O	tr
başladı	O	tr
.	O	tr

Patronuna	O	tr
karşı	B-IDIOM	tr
çıkmak	I-IDIOM	tr
her	O	tr
yiğidin	O	tr
harcı	O	tr
değildir	O	tr
.	O	tr

Bana	O	tr
bu	O	tr
tür	O	tr
bahaneler	O	tr
ileri	B-IDIOM	tr
sürerek	I-IDIOM	tr
gelme	O	tr
bir	O	tr
daha	O	tr
!	O	tr

Elindeki	O	tr
gazeteyi	O	tr
açtığında	O	tr
gördüğü	O	tr
haber	O	tr
onu	O	tr
şoke	O	tr
etti	O	tr
.	O	tr

Sınavın	O	tr
son	O	tr
basamağındaki	O	tr
soruyu	O	tr
yapamadım	O	tr
.	O	tr

Ateşi	O	tr
çıkan	O	tr
karşı	O	tr
komşuyu	O	tr
hastaneye	O	tr
götürdüm	O	tr

İki	O	tr
adım	O	tr
daha	O	tr
hadi	O	tr
,	O	tr
meydana	O	tr
geldik	O	tr
.	O	tr

Her	O	tr
yaptığına	O	tr
göz	B-IDIOM	tr
yummak	I-IDIOM	tr
mümkün	O	tr
değil	O	tr
.	O	tr

Pandemi	O	tr
döneminde	O	tr
spora	O	tr
daha	O	tr
çok	O	tr
ağırlık	B-IDIOM	tr
vermeliyiz	I-IDIOM	tr
.	O	tr

Karşı	O	tr
kaldırıma	O	tr
çıkmak	O	tr
için	O	tr
adımını	O	tr
yola	O	tr
attığında	O	tr
büyük	O	tr
korku	O	tr
yaşadı	O	tr

Schumacher	O	tr
yarışın	O	tr
sonuna	O	tr
doğru	O	tr
başa	B-IDIOM	tr
geçti	I-IDIOM	tr
.	O	tr

Bana	O	tr
hesap	B-IDIOM	tr
ver	I-IDIOM	tr

Atını	O	tr
düşman	O	tr
hattına	O	tr
karşı	O	tr
öne	B-IDIOM	tr
sürdü	I-IDIOM	tr
.	O	tr

Sürekli	O	tr
sesini	O	tr
yükselterek	O	tr
üste	B-IDIOM	tr
çıkacak	I-IDIOM	tr
aklınca	O	tr
!	O	tr

Eğer	O	tr
evlilikte	O	tr
eşten	O	tr
alınan	O	tr
parayı	O	tr
başkasına	O	tr
el	B-IDIOM	tr
açmak	I-IDIOM	tr
olarak	O	tr
görüyorsanız	O	tr
evlenmeyin	O	tr
.	O	tr

Hasta	O	tr
kendi	O	tr
nabzını	O	tr
tuttu	O	tr

Sınav	O	tr
sonucuma	O	tr
karşı	B-IDIOM	tr
çıkmam	I-IDIOM	tr
sizi	O	tr
suçladığım	O	tr
anlamına	O	tr
gelmiyor	O	tr
.	O	tr

Karşı	O	tr
yolda	O	tr
çıktı	O	tr
.	O	tr

Masının	O	tr
üzerinde	O	tr
duran	O	tr
kitaplar	O	tr
düştü	O	tr
.	O	tr

İki	O	tr
tabağın	O	tr
üstüne	O	tr
o	O	tr
son	O	tr
dilimi	O	tr
almayacaktım	O	tr
.	O	tr

Bu	O	tr
devirde	O	tr
hala	O	tr
imza	O	tr
yerine	O	tr
parmak	O	tr
basmak	O	tr
mı	O	tr
kalmış	O	tr
?	O	tr

Neden	O	tr
ayvayı	O	tr
yedin	O	tr
,	O	tr
daha	O	tr
armutlar	O	tr
bitmemişti	O	tr

Ortaya	O	tr
parayı	O	tr
koydu	O	tr
ve	O	tr
arsayı	O	tr
aldı	O	tr
.	O	tr

Mecliste	O	tr
,	O	tr
ileri	B-IDIOM	tr
sürülen	I-IDIOM	tr
fikirler	O	tr
üzerine	O	tr
hararetli	O	tr
bir	O	tr
tartışma	O	tr
başlamıştı	O	tr
.	O	tr

bileğimdeki	O	tr
halhal	O	tr
sıkı	O	tr
duruyor	O	tr
,	O	tr
kalın	O	tr
gösteriyor	O	tr
beni	O	tr

Her	O	tr
balkona	O	tr
çıktığımda	O	tr
kedi	O	tr
karşı	O	tr
korkuluklara	O	tr
çıkıyor	O	tr

Yarışmada	O	tr
birğnciliği	O	tr
ele	B-IDIOM	tr
aldı	I-IDIOM	tr

Kimin	O	tr
kazanıp	O	tr
kimin	O	tr
kaybettiğini	O	tr
zaman	O	tr
gösterecek	O	tr
.	O	tr

Güneşin	O	tr
altında	O	tr
,	O	tr
dondurmalı	O	tr
pastanın	O	tr
içi	O	tr
erimiş	O	tr
.	O	tr

Hesaptan	O	tr
çektiğimiz	O	tr
paraları	O	tr
kime	O	tr
vereceğiz	O	tr
?	O	tr

Bir	O	tr
yandan	O	tr
hastanın	O	tr
nabzını	O	tr
tutarken	O	tr
bir	O	tr
yandan	O	tr
da	O	tr
yaraya	O	tr
baskı	O	tr
yapıyordu	O	tr
.	O	tr

Her	O	tr
tartışmada	O	tr
sesini	O	tr
yükselterek	O	tr
üste	B-IDIOM	tr
çıkmaya	I-IDIOM	tr
çalışıyor	O	tr
.	O	tr

Çocuklar	O	tr
defterden	O	tr
silinecek	O	tr
bir	O	tr
şeyimiz	O	tr
kalmamıştır	O	tr
.	O	tr

Onun	O	tr
yalnız	O	tr
olduğunu	O	tr
görünce	O	tr
içim	B-IDIOM	tr
eridi	I-IDIOM	tr
.	O	tr

Kolonya	O	tr
dökeyim	O	tr
diye	O	tr
elini	O	tr
açmış	O	tr
bekliyor	O	tr
.	O	tr

Herkes	O	tr
elini	O	tr
mi	O	tr
açmış	O	tr
kolonya	O	tr
dökülürken	O	tr

Notları	O	tr
tabletine	O	tr
aktardıktan	O	tr
sonra	O	tr
defterinden	O	tr
sildi	O	tr
.	O	tr

Üstüne	B-IDIOM	tr
aldığı	I-IDIOM	tr
görevleri	O	tr
layıkıyla	O	tr
yerine	O	tr
getirir	O	tr

Gidişi	O	tr
kalbimde	O	tr
bir	O	tr
iz	B-IDIOM	tr
bıraktı	I-IDIOM	tr
.	O	tr

Üst	O	tr
üste	O	tr
aldığım	O	tr
kitapların	O	tr
hiçbirini	O	tr
okumadın	O	tr

Zamanımı	O	tr
yapay	O	tr
zeka	O	tr
botunun	O	tr
eğitimine	O	tr
harcayarak	O	tr
hediye	O	tr
çeki	O	tr
kazanmaya	O	tr
çalışıyorum	O	tr
.	O	tr

Kurallara	O	tr
karşı	O	tr
geldi	O	tr
ve	O	tr
dün	O	tr
gece	O	tr
dışarı	O	tr
çıktı	O	tr
.	O	tr

Bir	O	tr
bir	O	tr
yazdığı	O	tr
örnekleri	O	tr
defterinden	O	tr
silmeye	O	tr
başladı	O	tr
.	O	tr

Ortaya	B-IDIOM	tr
arabanı	O	tr
koyacak	I-IDIOM	tr
kadar	O	tr
mı	O	tr
kazanacağını	O	tr
düşündün	O	tr
?	O	tr

sıkı	B-IDIOM	tr
durmak	I-IDIOM	tr
öyle	O	tr
kolay	O	tr
sandığın	O	tr
kadar	O	tr
kolay	O	tr
değil	O	tr

Bilgisayarı	O	tr
o	O	tr
kadar	O	tr
yoğun	O	tr
kullanınca	O	tr
kasanın	O	tr
içini	O	tr
eritti	O	tr
.	O	tr

Çocuk	O	tr
,	O	tr
top	O	tr
havuzundaki	O	tr
topları	O	tr
üstünden	O	tr
attı	O	tr
.	O	tr

Öldürdüğüm	I-IDIOM	tr
bunca	O	tr
zaman	B-IDIOM	tr
için	O	tr
çok	O	tr
pişmanım	O	tr

Trafikte	O	tr
aniden	O	tr
karşısına	O	tr
çıkan	O	tr
köpeğe	O	tr
çarpmamak	O	tr
için	O	tr
tüm	O	tr
gücüyle	O	tr
frene	O	tr
bastı	O	tr
.	O	tr

Sıkı	O	tr
durmazsan	O	tr
dengeni	O	tr
kaybedersin	O	tr

Senin	O	tr
için	O	tr
erimiş	O	tr
karamel	O	tr
aldım	O	tr
Mustafa	O	tr
.	O	tr

El	O	tr
açmak	O	tr
istemiyorsanız	O	tr
açmayın	O	tr

Sıkı	B-IDIOM	tr
durun	I-IDIOM	tr
,	O	tr
ilk	O	tr
seçimde	O	tr
gidiyorlar	O	tr
.	O	tr

Elini	O	tr
vicdanına	O	tr
koy	O	tr
,	O	tr
el	B-IDIOM	tr
açanlara	I-IDIOM	tr
yardım	O	tr
et	O	tr
.	O	tr

Merkelden	O	tr
sonra	O	tr
başa	B-IDIOM	tr
geçmek	I-IDIOM	tr
için	O	tr
elinden	O	tr
geleni	O	tr
yapacaktır	O	tr
.	O	tr

Üste	B-IDIOM	tr
çıkmaya	I-IDIOM	tr
çalışma	O	tr
bir	O	tr
de	O	tr
o	O	tr
yaptıklarından	O	tr
sonra	O	tr
.	O	tr

Doktor	O	tr
kuşu	O	tr
öldürmemek	O	tr
için	O	tr
zamanı	O	tr
dikkatli	O	tr
kullanıyordu	O	tr
.	O	tr

Defterine	O	tr
dökülen	O	tr
suyu	O	tr
silse	O	tr
de	O	tr
izi	O	tr
kaldı	O	tr
.	O	tr

bilgisayarın	O	tr
karşısından	O	tr
kalk	O	tr
biraz	O	tr
dışarı	O	tr
çık	O	tr
.	O	tr

zeytinyağı	O	tr
misali	O	tr
üste	B-IDIOM	tr
çıktı	I-IDIOM	tr

Üstüne	O	tr
çıkmanın	O	tr
yasak	O	tr
olduğu	O	tr
oyundan	O	tr
beni	O	tr
attı	O	tr
.	O	tr

O	O	tr
boncukları	O	tr
senin	O	tr
üstüne	O	tr
de	O	tr
mi	O	tr
attı	O	tr
?	O	tr

Karşıdan	O	tr
karşıya	O	tr
geçerken	O	tr
karşıma	O	tr
abiden	O	tr
bir	O	tr
araba	O	tr
çıktı	O	tr
.	O	tr

Köpek	O	tr
bağlıyken	O	tr
karşısına	O	tr
geçip	O	tr
onu	O	tr
kızdıran	O	tr
çocuk	O	tr
köpek	O	tr
serbest	O	tr
kaldığında	O	tr
korkudan	O	tr
dışarı	O	tr
çıkamadı	O	tr
.	O	tr

Mahallede	O	tr
dedikodunu	O	tr
yapıyorlar	O	tr
el	B-IDIOM	tr
açmış	I-IDIOM	tr
gariban	O	tr
diyerek	O	tr
.	O	tr

Bu	O	tr
konunun	O	tr
altını	B-IDIOM	tr
çiziyorum	I-IDIOM	tr
,	O	tr
sınavda	O	tr
sorulur	O	tr
.	O	tr

toplumumuzun	O	tr
kanayan	O	tr
yarası	O	tr
kadın	O	tr
şiddetine	O	tr
parmak	B-IDIOM	tr
basıldı	I-IDIOM	tr

Zamanının	O	tr
çoğunu	O	tr
öldürdüğü	O	tr
tavukların	O	tr
tüylerini	O	tr
yolmakla	O	tr
geçiriyordu	O	tr
.	O	tr

Sürekli	O	tr
telefonuna	O	tr
bakarsan	O	tr
karşına	O	tr
çıkan	O	tr
çukuru	O	tr
elbette	O	tr
görmezsin	O	tr
.	O	tr

Üstüne	O	tr
bir	O	tr
şal	O	tr
mı	O	tr
alsan	O	tr
,	O	tr
hava	O	tr
soğuk	O	tr
gibi	O	tr

Üzerinde	B-IDIOM	tr
durmaya	I-IDIOM	tr
değmez	O	tr
gerçekten	O	tr
.	O	tr

Pencereden	O	tr
bakınca	O	tr
meydana	O	tr
gelen	O	tr
tüm	O	tr
yollar	O	tr
görünür	O	tr
.	O	tr

Oyuncağımın	O	tr
gözü	O	tr
güneşten	O	tr
erimiş	O	tr
,	O	tr
görünce	O	tr
içim	O	tr
cız	O	tr
etti	O	tr
.	O	tr

Lütfen	O	tr
masanın	O	tr
tam	O	tr
ortasına	O	tr
koyduğunuz	O	tr
çantanızı	O	tr
kaldırın	O	tr

Ağırlığımı	O	tr
sola	O	tr
vererek	O	tr
dengede	O	tr
kalmayı	O	tr
başardım	O	tr
.	O	tr

Hamile	O	tr
olduğu	O	tr
halde	O	tr
otobüste	O	tr
yer	O	tr
verilmedi	O	tr
.	O	tr

Oyun	O	tr
hesabımı	O	tr
vermek	O	tr
istemiyorum	O	tr

Kitapların	O	tr
üstüne	O	tr
attığı	O	tr
kalemler	O	tr
yere	O	tr
düştü	O	tr
.	O	tr

Öğrencilerin	O	tr
sözlerine	O	tr
hiç	O	tr
yer	B-IDIOM	tr
vermediler	I-IDIOM	tr
.	O	tr

Buzdolabındaki	O	tr
etleri	O	tr
içi	O	tr
erisin	O	tr
diye	O	tr
dışarı	O	tr
çıkarttım	O	tr
.	O	tr

Ancak	O	tr
flamingolar	O	tr
çok	O	tr
uzun	O	tr
süre	O	tr
tek	O	tr
bacakları	O	tr
üzerinde	O	tr
durduklarından	O	tr
bu	O	tr
özellikleri	O	tr
dikkat	O	tr
çeker	O	tr
.	O	tr

sıkı	B-IDIOM	tr
mı	O	tr
duracaksın	I-IDIOM	tr
böyle	O	tr
keyifli	O	tr
bir	O	tr
zamanda	O	tr

Yarışmada	O	tr
ekstra	O	tr
zaman	B-IDIOM	tr
kazandım	I-IDIOM	tr

Tut	O	tr
ki	O	tr
ayı	O	tr
gördün	O	tr
o	O	tr
zaman	O	tr
kendini	O	tr
sakinlestirip	O	tr
nabız	O	tr
kontrolünü	O	tr
yapabilcek	O	tr
misin	O	tr

Babamdan	O	tr
gizle	O	tr
dediğim	O	tr
ne	O	tr
varsa	O	tr
sayıp	B-IDIOM	tr
döktü	I-IDIOM	tr
önlerine	O	tr

Yaş	O	tr
pastayı	O	tr
süslerken	O	tr
muzları	O	tr
ortaya	O	tr
koymuş	O	tr
,	O	tr
çilekleri	O	tr
kenarlara	O	tr
dizmiş	O	tr
.	O	tr

Başarı	O	tr
için	O	tr
insanları	O	tr
basamak	B-IDIOM	tr
yapmak	I-IDIOM	tr
dahil	O	tr
her	O	tr
yol	O	tr
mübahtır	O	tr
,	O	tr
derdi	O	tr
.	O	tr

Üst	O	tr
yönetim	O	tr
mesai	O	tr
bitmeden	O	tr
dışarı	O	tr
çıkardı	O	tr
.	O	tr

At	O	tr
ortaya	O	tr
fikrini	O	tr
sonrasın	O	tr
nabız	B-IDIOM	tr
tut	I-IDIOM	tr
bakalım	O	tr

Garson	O	tr
elinde	O	tr
taşıdığı	O	tr
zarfın	O	tr
içinde	O	tr
bana	O	tr
hesabı	O	tr
verdi	O	tr
.	O	tr

Bu	O	tr
sene	O	tr
üstün	O	tr
başarı	O	tr
belgesi	O	tr
almaya	O	tr
hak	O	tr
kazandım	O	tr

Sıkı	B-IDIOM	tr
durun	I-IDIOM	tr
bu	O	tr
aerodinamik	O	tr
sorusu	O	tr
oldukça	O	tr
zor	O	tr
.	O	tr

Önüne	O	tr
gelene	O	tr
sayıp	B-IDIOM	tr
dökme	I-IDIOM	tr
.	O	tr

Onu	O	tr
hiç	O	tr
sayıp	B-IDIOM	tr
dökerken	I-IDIOM	tr
göremezsiniz	O	tr
.	O	tr

Söylediğim	O	tr
herşeyi	O	tr
üstüne	O	tr
almış	O	tr

Karşısının	O	tr
cevap	O	tr
veremeyeceği	O	tr
kadar	O	tr
sıkı	B-IDIOM	tr
duruyorduk	I-IDIOM	tr
.	O	tr

Ver	O	tr
elini	O	tr
koyalım	O	tr
şunu	O	tr
şuraya	O	tr
beraber	O	tr

Gidenler	O	tr
hep	O	tr
çeşitli	O	tr
bahaneler	O	tr
öne	B-IDIOM	tr
sürdü	I-IDIOM	tr
.	O	tr

Rütbeni	O	tr
bil	O	tr
,	O	tr
komutanına	O	tr
karşı	B-IDIOM	tr
çıkma	I-IDIOM	tr
!	O	tr

Arkadaşını	O	tr
,	O	tr
acımadan	O	tr
basamak	B-IDIOM	tr
yaptı	I-IDIOM	tr
terfi	O	tr
almak	O	tr
için	O	tr
.	O	tr

İyi	O	tr
mi	O	tr
olur	O	tr
yoksa	O	tr
ayvayı	B-IDIOM	tr
mı	O	tr
yeriz	I-IDIOM	tr
göreceğiz	O	tr
.	O	tr

Dolabın	O	tr
üstüne	O	tr
çıkmak	O	tr
oldukça	O	tr
tehlikeli	O	tr
bir	O	tr
eylem	O	tr
!	O	tr

Ben	O	tr
derste	O	tr
sıkı	O	tr
duruyorum	O	tr

Bu	O	tr
dünyaya	O	tr
gönlünü	O	tr
bırakanlar	I-IDIOM	tr
izini	B-IDIOM	tr
bırakanlar	O	tr
asla	O	tr
unutulmazlar	O	tr
...	O	tr
tıpkı	O	tr
SENİN	O	tr
GİBİ	O	tr
.	O	tr

Kahvaltıda	O	tr
ayva	O	tr
rehçeli	O	tr
yedik	O	tr
.	O	tr

İşine	O	tr
son	O	tr
verilen	O	tr
adam	O	tr
hesabı	O	tr
ödemekte	O	tr
zorlandı	O	tr

Şirkette	O	tr
alınan	O	tr
karar	O	tr
gereği	O	tr
herhangi	O	tr
bir	O	tr
çalışan	O	tr
için	O	tr
üstüne	O	tr
hediye	O	tr
almak	O	tr
yasaklanmıştı	O	tr
.	O	tr

Sokağa	O	tr
çıkma	O	tr
yasağı	O	tr
birçok	O	tr
siyasetçiyi	O	tr
karşı	O	tr
karşıya	O	tr
getirdi	O	tr

Sana	O	tr
karşı	B-IDIOM	tr
çıkmıyorum	I-IDIOM	tr
etrafa	O	tr
güvenmiyorum	O	tr
sadece	O	tr
.	O	tr

Ne	O	tr
olur	O	tr
birazcık	O	tr
işine	O	tr
ağırlık	B-IDIOM	tr
versen	I-IDIOM	tr
,	O	tr
belki	O	tr
cebimiz	O	tr
azıcık	O	tr
para	O	tr
görür	O	tr
yüzümüz	O	tr
gülerdi	O	tr
.	O	tr

Tüm	O	tr
işleri	O	tr
kendi	O	tr
